sample_name	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	SubjectID	Location	SampleType	SampleCollectionWeek
N02_1_3	-8.545636094832336	4.70318570544883	-5.146750187370948	1.338188482992773	-0.3049218912930366	-0.10775776481216352	0.6301616475610644	0.18876162221041728	-0.014183470693824496	-0.19968745545046562	ZJH_N02	ZCH	Groin	Week.1
N02_1_4	-5.55976841772559	-1.564369710545381	3.238552092414723	-3.2257912304498966	1.069849544907896	-2.240657154974065	-2.0847794660198753	-0.15359288348104877	1.7053821148780257	2.6857086243601582	N02	UCMC	Stool	Week.1
N02_1_4	-5.55976841772559	-1.564369710545381	3.238552092414723	-3.2257912304498966	1.069849544907896	-2.240657154974065	-2.0847794660198753	-0.15359288348104877	1.7053821148780257	2.6857086243601582	ZJH_N02	ZCH	Stool	Week.1
N02_2_2	-6.09830254410252	0.7160397109770485	-0.6934754767388932	-1.2382531577822709	-0.13301133138289292	0.17182377875523988	-1.2322233108724732	0.5350566565600577	-0.45019213920989204	-0.20265110017381066	N02	UCMC	Axilla	Week.3
N02_2_2	-6.09830254410252	0.7160397109770485	-0.6934754767388932	-1.2382531577822709	-0.13301133138289292	0.17182377875523988	-1.2322233108724732	0.5350566565600577	-0.45019213920989204	-0.20265110017381066	ZJH_N02	ZCH	Axilla	Week.3
N02_2_3	-0.614020425986026	2.547341192636014	-3.9621134970791023	0.6511914413783326	0.10481568655308136	-0.6530453939476614	0.4602718186552159	-0.5430961633240545	-0.3474854644248577	-0.7912451677228962	N02	UCMC	Groin	Week.3
N02_2_3	-0.614020425986026	2.547341192636014	-3.9621134970791023	0.6511914413783326	0.10481568655308136	-0.6530453939476614	0.4602718186552159	-0.5430961633240545	-0.3474854644248577	-0.7912451677228962	ZJH_N02	ZCH	Groin	Week.3
N02_2_4	9.760462971704234	0.8024989163645825	-0.30646024128301164	-1.3009531618072052	3.727141695331044	-1.1178864014884378	1.7673961047027713	-0.5804966031921512	0.005505727011008362	0.8954324446277666	N02	UCMC	Stool	Week.3
N02_2_4	9.760462971704234	0.8024989163645825	-0.30646024128301164	-1.3009531618072052	3.727141695331044	-1.1178864014884378	1.7673961047027713	-0.5804966031921512	0.005505727011008362	0.8954324446277666	ZJH_N02	ZCH	Stool	Week.3
N03_1_4	-4.648187812629931	-1.215469738286762	1.9638810235027564	-2.60566848100609	2.4431300385556156	-2.0701761247587482	-1.0828999098977345	-0.12252238570102954	1.790736519879448	2.3598652834522515	N03	UCMC	Stool	Week.1
N03_2_2	-6.6640829294025385	1.459426247954749	-1.5807140038132483	-0.9410609105087754	0.6083227180604069	-0.13553936646227452	-0.5090606757731767	0.11173596977707564	0.7993489685526397	1.1381728647534097	N03	UCMC	Axilla	Week.3
N03_2_2	-6.6640829294025385	1.459426247954749	-1.5807140038132483	-0.9410609105087754	0.6083227180604069	-0.13553936646227452	-0.5090606757731767	0.11173596977707564	0.7993489685526397	1.1381728647534097	ZJH_N03	ZCH	Axilla	Week.3
N03_2_3	-7.777722925162164	3.144387916072027	-3.437988514463532	0.17785691047985486	-0.026099573635358562	-0.08322294859877713	0.08946729352306132	0.388697705762705	-0.08700672653197	-0.06412807297105576	N03	UCMC	Groin	Week.3
N03_2_4	-0.05282466106444071	-1.613230930583291	-0.5491454158456804	-1.3842789174501091	2.3104314297929713	-2.3295576779314326	-0.5525624298937861	-1.0038061028169423	3.003041046302194	3.35967375396534	N03	UCMC	Stool	Week.3
N03_2_4	-0.05282466106444071	-1.613230930583291	-0.5491454158456804	-1.3842789174501091	2.3104314297929713	-2.3295576779314326	-0.5525624298937861	-1.0038061028169423	3.003041046302194	3.35967375396534	ZJH_N03	ZCH	Stool	Week.3
N04_1_2	-7.113777215969066	1.4293779329967111	-1.6556066981659472	-0.001765981945202396	-0.5077238155989374	0.6564703518718858	0.35879598042289246	0.4175965137315513	-0.5221889047137256	-0.5367483538083959	N04	UCMC	Axilla	Week.1
N04_1_2	-7.113777215969066	1.4293779329967111	-1.6556066981659472	-0.001765981945202396	-0.5077238155989374	0.6564703518718858	0.35879598042289246	0.4175965137315513	-0.5221889047137256	-0.5367483538083959	ZJH_N04	ZCH	Axilla	Week.1
N04_1_3	0.3203552475165363	-3.22274273999764	0.6770137431159073	-4.90887410569685	3.619204213778973	10.165049147341364	1.6612572098549967	4.204975823147063	5.096116546125189	0.016854699764212264	N04	UCMC	Groin	Week.1
N04_1_3	0.3203552475165363	-3.22274273999764	0.6770137431159073	-4.90887410569685	3.619204213778973	10.165049147341364	1.6612572098549967	4.204975823147063	5.096116546125189	0.016854699764212264	ZJH_N04	ZCH	Groin	Week.1
N04_1_4	-2.945222116170273	-1.5246221395832202	3.454726655988236	-1.5493449469497689	2.34041646329942	-1.2233043873033784	1.3153156060900018	-0.535060587283929	6.765412585760431	3.2236671554745384	N04	UCMC	Stool	Week.1
N04_1_4	-2.945222116170273	-1.5246221395832202	3.454726655988236	-1.5493449469497689	2.34041646329942	-1.2233043873033784	1.3153156060900018	-0.535060587283929	6.765412585760431	3.2236671554745384	ZJH_N04	ZCH	Stool	Week.1
N04_2_2	-7.39677474446829	2.3726097876357968	-2.596726525510675	0.8641893501545537	-0.15693137625418457	0.26787750955731565	1.1357601100288857	0.08824545947758254	0.4457877822235275	0.36965177542776034	N04	UCMC	Axilla	Week.3
N04_2_2	-7.39677474446829	2.3726097876357968	-2.596726525510675	0.8641893501545537	-0.15693137625418457	0.26787750955731565	1.1357601100288857	0.08824545947758254	0.4457877822235275	0.36965177542776034	ZJH_N04	ZCH	Axilla	Week.3
N04_2_3	-7.098686627042785	1.073788265545691	-0.39575169768170987	0.8402458751468723	-0.3489876046485395	-1.0489909819182128	1.3962369186419084	0.24491524177911814	1.1160365079151777	0.9262742694488407	N04	UCMC	Groin	Week.3
N04_2_3	-7.098686627042785	1.073788265545691	-0.39575169768170987	0.8402458751468723	-0.3489876046485395	-1.0489909819182128	1.3962369186419084	0.24491524177911814	1.1160365079151777	0.9262742694488407	ZJH_N04	ZCH	Groin	Week.3
N04_2_4	-3.407434284957319	-1.5548449416287269	2.6293111142250973	-0.7082189267840627	1.4939868794532973	-2.1850091052116043	1.1365433858624983	-0.696841928700332	4.668730042017024	4.160175639125645	N04	UCMC	Stool	Week.3
N04_2_4	-3.407434284957319	-1.5548449416287269	2.6293111142250973	-0.7082189267840627	1.4939868794532973	-2.1850091052116043	1.1365433858624983	-0.696841928700332	4.668730042017024	4.160175639125645	ZJH_N04	ZCH	Stool	Week.3
N05_1_2	-6.390003573304623	1.3180427777443597	-1.2088512480788816	-0.620752837562264	0.8457714389270348	-0.5294235961443629	-1.4017917550542065	0.4990234820851341	1.9145155550064272	1.7194557194498914	N05	UCMC	Axilla	Week.1
N05_1_2	-6.390003573304623	1.3180427777443597	-1.2088512480788816	-0.620752837562264	0.8457714389270348	-0.5294235961443629	-1.4017917550542065	0.4990234820851341	1.9145155550064272	1.7194557194498914	ZJH_N05	ZCH	Axilla	Week.1
N05_1_3	-8.110826326653495	2.9050867280942696	-2.513311532721302	3.8413821294773762	1.3962001987913268	0.8031919356107193	-2.298159145809584	0.22446635186597297	0.025495439883893925	-0.7419417120235569	N05	UCMC	Groin	Week.1
N05_1_4	-2.8073301343802597	-0.7342385404559837	2.477502903776989	-1.4293788197142485	2.9780697127261138	-1.9952565368119604	0.08087672160004226	-0.6602315739625376	1.4696841869750894	1.5458388505802245	N05	UCMC	Stool	Week.1
N05_1_4	-2.8073301343802597	-0.7342385404559837	2.477502903776989	-1.4293788197142485	2.9780697127261138	-1.9952565368119604	0.08087672160004226	-0.6602315739625376	1.4696841869750894	1.5458388505802245	ZJH_N05	ZCH	Stool	Week.1
N05_2_2	-5.342973286764642	1.0219236446841826	-2.199651656591141	-1.1111280080693653	1.2139900161749204	0.970488097376157	-0.003599426694220309	0.6268636431552241	1.836470443094972	1.8295440246139936	N05	UCMC	Axilla	Week.3
N05_2_2	-5.342973286764642	1.0219236446841826	-2.199651656591141	-1.1111280080693653	1.2139900161749204	0.970488097376157	-0.003599426694220309	0.6268636431552241	1.836470443094972	1.8295440246139936	ZJH_N05	ZCH	Axilla	Week.3
N05_2_3	3.6067819949031823	-0.5625801828652278	-2.960028187600692	-0.05149082336009934	-0.2647811319932845	0.6365668012709909	-0.76927795876215	-2.7437433655968544	-0.3157132782309108	-1.618613927222798	N05	UCMC	Groin	Week.3
N05_2_3	3.6067819949031823	-0.5625801828652278	-2.960028187600692	-0.05149082336009934	-0.2647811319932845	0.6365668012709909	-0.76927795876215	-2.7437433655968544	-0.3157132782309108	-1.618613927222798	ZJH_N05	ZCH	Groin	Week.3
N05_2_4	4.395405080740536	-1.9547713468531538	-0.8504143354207148	0.645196681073633	3.1570883279269535	-1.9353963237741159	-1.1716764527776098	-1.867343354205591	1.0515556396778563	0.5153644120925766	N05	UCMC	Stool	Week.3
N05_2_4	4.395405080740536	-1.9547713468531538	-0.8504143354207148	0.645196681073633	3.1570883279269535	-1.9353963237741159	-1.1716764527776098	-1.867343354205591	1.0515556396778563	0.5153644120925766	ZJH_N05	ZCH	Stool	Week.3
N06_1_2	-6.764289668712876	-1.3537249124999216	2.308345137587053	-2.731901585099598	-0.4707860473654795	-0.42804868180501915	-2.067299027366841	0.2891142558339201	-1.4614003336769135	-1.4638798206349313	N06	UCMC	Axilla	Week.1
N06_1_2	-6.764289668712876	-1.3537249124999216	2.308345137587053	-2.731901585099598	-0.4707860473654795	-0.42804868180501915	-2.067299027366841	0.2891142558339201	-1.4614003336769135	-1.4638798206349313	ZJH_N06	ZCH	Axilla	Week.1
N06_1_3	1.7468344885478788	-0.4389056526791386	-3.6075359511865313	0.044788437240346736	-0.24833610559829933	-0.05823095495216168	-0.5288996678329286	-1.8543381719372736	-0.6035903631040811	-0.9851174635705519	N06	UCMC	Groin	Week.1
N06_1_3	1.7468344885478788	-0.4389056526791386	-3.6075359511865313	0.044788437240346736	-0.24833610559829933	-0.05823095495216168	-0.5288996678329286	-1.8543381719372736	-0.6035903631040811	-0.9851174635705519	ZJH_N06	ZCH	Groin	Week.1
N06_1_4	6.530504739667849	-3.947210929240663	0.042355034051878564	-1.9085650132233325	1.1170502091361882	-1.258067585639586	-1.1759115266373672	-3.1271103565083185	-0.1960890057191767	-0.7206604466911837	N06	UCMC	Stool	Week.1
N06_1_4	6.530504739667849	-3.947210929240663	0.042355034051878564	-1.9085650132233325	1.1170502091361882	-1.258067585639586	-1.1759115266373672	-3.1271103565083185	-0.1960890057191767	-0.7206604466911837	ZJH_N06	ZCH	Stool	Week.1
N07_1_2	-6.090756745246943	0.18435012519548521	-0.09626676682960404	-1.7208843550485384	1.1222324562804746	-0.44754688734225395	-0.8034547066852822	-0.20184853092627325	0.9535432320961916	2.0239127544902202	N07	UCMC	Axilla	Week.3
N07_1_2	-6.090756745246943	0.18435012519548521	-0.09626676682960404	-1.7208843550485384	1.1222324562804746	-0.44754688734225395	-0.8034547066852822	-0.20184853092627325	0.9535432320961916	2.0239127544902202	ZJH_N07	ZCH	Axilla	Week.1
N07_1_3	-6.75266061276424	-0.648109928374901	1.279225454493949	-2.139152976131479	0.18623944734234182	-0.2754179463901722	-1.447090896615643	0.653436504690933	-0.6688643149476013	-0.6819635624735978	N07	UCMC	Groin	Week.3
N07_1_3	-6.75266061276424	-0.648109928374901	1.279225454493949	-2.139152976131479	0.18623944734234182	-0.2754179463901722	-1.447090896615643	0.653436504690933	-0.6688643149476013	-0.6819635624735978	ZJH_N07	ZCH	Groin	Week.1
N07_1_4	-5.485964156499404	-2.271237731301811	3.574507446114432	-3.1699111423793087	1.087575743079645	-2.276656736991893	-1.5899107014722849	-0.06749077039527272	2.9230242902122003	3.2600034940271225	N07	UCMC	Stool	Week.1
N07_1_4	-5.485964156499404	-2.271237731301811	3.574507446114432	-3.1699111423793087	1.087575743079645	-2.276656736991893	-1.5899107014722849	-0.06749077039527272	2.9230242902122003	3.2600034940271225	ZJH_N07	ZCH	Stool	Week.1
N07_2_2	-7.83167764683118	2.272065449936562	-2.276044366923194	0.23940295710067155	-0.501369347165768	-0.36225804350094026	0.1251361802244458	0.4532512001180452	-0.22347943553679708	-0.47902866558166124	N07	UCMC	Axilla	Week.3
N07_2_3	6.500362449614532	-4.124616031776129	-0.17315003264949874	-1.1622289517913675	-2.776325386948827	0.13606652032957126	-2.1153318378981343	2.659348897545368	1.331370178803731	0.03748330123696907	N07	UCMC	Groin	Week.3
N07_2_3	6.500362449614532	-4.124616031776129	-0.17315003264949874	-1.1622289517913675	-2.776325386948827	0.13606652032957126	-2.1153318378981343	2.659348897545368	1.331370178803731	0.03748330123696907	ZJH_N07	ZCH	Groin	Week.3
N07_2_4	13.11798989229026	-4.211911671533247	-2.192442673074575	0.09963973816246224	-3.7594923301348917	0.03203715649776882	-2.1063047926373577	3.320712689794348	2.471750763362244	-0.1384951863836617	N07	UCMC	Stool	Week.3
N07_2_4	13.11798989229026	-4.211911671533247	-2.192442673074575	0.09963973816246224	-3.7594923301348917	0.03203715649776882	-2.1063047926373577	3.320712689794348	2.471750763362244	-0.1384951863836617	ZJH_N07	ZCH	Stool	Week.3
N08_1_2	-6.823234242005531	-1.4871951925304008	2.2846904773112438	-2.9307644527969496	0.1893906070440691	0.22841301194855135	-2.377359884039643	0.34487897388606037	-1.1897736229795814	-1.4749369615376724	N08	UCMC	Axilla	Week.1
N08_1_2	-6.823234242005531	-1.4871951925304008	2.2846904773112438	-2.9307644527969496	0.1893906070440691	0.22841301194855135	-2.377359884039643	0.34487897388606037	-1.1897736229795814	-1.4749369615376724	ZJH_N08	ZCH	Axilla	Week.1
N08_1_3	-5.54286174965691	-0.15106229254065523	-0.3450999230616404	-1.1455428253859934	2.818533013184355	-1.1013489260935017	-0.18049765037509133	0.5576311903790064	2.2143073609998716	3.6262764941698546	N08	UCMC	Groin	Week.1
N08_1_3	-5.54286174965691	-0.15106229254065523	-0.3450999230616404	-1.1455428253859934	2.818533013184355	-1.1013489260935017	-0.18049765037509133	0.5576311903790064	2.2143073609998716	3.6262764941698546	ZJH_N08	ZCH	Groin	Week.1
N08_1_4	-5.1575152502218105	-2.804416376786978	3.0868853432738934	-2.5776642195815276	4.258685272426489	-2.871238656920673	-1.1461670198468203	0.23692006649317807	2.4794153134734853	4.875842585420856	N08	UCMC	Stool	Week.1
N08_1_4	-5.1575152502218105	-2.804416376786978	3.0868853432738934	-2.5776642195815276	4.258685272426489	-2.871238656920673	-1.1461670198468203	0.23692006649317807	2.4794153134734853	4.875842585420856	ZJH_N08	ZCH	Stool	Week.1
N08_2_2	-3.468206748087002	-0.597306263186809	-0.5817595720353124	-1.8345660328499866	0.9288566514120913	0.6473490967858266	-0.6728325795661741	-0.2925921615674586	0.1729257723783755	0.862531656748848	N08	UCMC	Axilla	Week.3
N08_2_2	-3.468206748087002	-0.597306263186809	-0.5817595720353124	-1.8345660328499866	0.9288566514120913	0.6473490967858266	-0.6728325795661741	-0.2925921615674586	0.1729257723783755	0.862531656748848	ZJH_N08	ZCH	Axilla	Week.3
N08_2_3	-0.9606911451038137	1.3633861912155727	-4.993875985937746	0.8011759801303732	-0.38788063550229906	0.027625987527658893	0.08749278508055787	-1.1525258729961227	0.005596267892454817	-0.3477450796020337	N08	UCMC	Groin	Week.3
